species_code,stratum,hauljoin,vessel,cruise,sex,length,frequency,year
10110,11,-4657,94,200801,2,440,2,2008
10110,11,-4657,94,200801,1,450,1,2008
10110,11,-4657,94,200801,2,450,3,2008
10110,11,-4657,94,200801,2,460,4,2008
10110,11,-4657,94,200801,1,470,1,2008
10110,11,-4657,94,200801,2,470,5,2008
10110,11,-4657,94,200801,2,480,14,2008
10110,11,-4657,94,200801,1,490,1,2008
10110,11,-4657,94,200801,2,490,10,2008
10110,11,-4657,94,200801,2,500,9,2008
10110,11,-4657,94,200801,2,510,9,2008
10110,11,-4657,94,200801,2,520,5,2008
10110,11,-4657,94,200801,2,530,6,2008
10110,11,-4657,94,200801,2,540,3,2008
10110,11,-4657,94,200801,2,560,3,2008
10110,11,-4657,94,200801,2,580,2,2008
10110,11,-4657,94,200801,2,600,2,2008
10110,11,-4657,94,200801,2,650,1,2008
10110,11,-4657,94,200801,2,670,1,2008
10110,11,-4657,94,200801,2,720,1,2008
10112,11,-4657,94,200801,1,360,1,2008
10112,11,-4657,94,200801,1,370,1,2008
10112,11,-4657,94,200801,1,410,1,2008
10112,11,-4657,94,200801,1,450,1,2008
10261,11,-4657,94,200801,1,280,2,2008
10261,11,-4657,94,200801,2,290,3,2008
10261,11,-4657,94,200801,1,300,4,2008
10261,11,-4657,94,200801,2,300,1,2008
10261,11,-4657,94,200801,1,310,1,2008
10261,11,-4657,94,200801,2,310,1,2008
10261,11,-4657,94,200801,1,320,1,2008
10261,11,-4657,94,200801,2,320,1,2008
10261,11,-4657,94,200801,2,330,3,2008
10261,11,-4657,94,200801,1,340,4,2008
10261,11,-4657,94,200801,2,340,2,2008
10261,11,-4657,94,200801,1,350,2,2008
10261,11,-4657,94,200801,2,350,4,2008
10261,11,-4657,94,200801,1,360,1,2008
10261,11,-4657,94,200801,1,370,1,2008
10261,11,-4657,94,200801,2,370,2,2008
10261,11,-4657,94,200801,1,380,1,2008
10261,11,-4657,94,200801,2,380,5,2008
10261,11,-4657,94,200801,1,390,1,2008
10261,11,-4657,94,200801,2,390,3,2008
10261,11,-4657,94,200801,2,400,2,2008
10261,11,-4657,94,200801,2,410,3,2008
10261,11,-4657,94,200801,2,420,3,2008
10261,11,-4657,94,200801,2,430,1,2008
21740,11,-4657,94,200801,1,310,1,2008
21740,11,-4657,94,200801,1,340,1,2008
21740,11,-4657,94,200801,1,440,1,2008
21740,11,-4657,94,200801,1,460,1,2008
21740,11,-4657,94,200801,1,470,2,2008
21740,11,-4657,94,200801,1,480,3,2008
21740,11,-4657,94,200801,1,490,2,2008
21740,11,-4657,94,200801,2,500,1,2008
21740,11,-4657,94,200801,1,510,2,2008
21740,11,-4657,94,200801,1,520,2,2008
21740,11,-4657,94,200801,2,530,1,2008
21740,11,-4657,94,200801,1,540,1,2008
21740,11,-4657,94,200801,2,560,1,2008
21740,11,-4657,94,200801,2,580,1,2008
21740,11,-4657,94,200801,2,590,1,2008
21740,11,-4657,94,200801,1,630,1,2008
21740,11,-4657,94,200801,2,630,1,2008
30060,11,-4657,94,200801,1,320,1,2008
30060,11,-4657,94,200801,1,330,1,2008
30060,11,-4657,94,200801,2,340,2,2008
30060,11,-4657,94,200801,1,350,1,2008
30060,11,-4657,94,200801,1,360,2,2008
30060,11,-4657,94,200801,1,370,4,2008
30060,11,-4657,94,200801,2,390,1,2008
10110,11,-4652,94,200801,1,380,1,2008
10110,11,-4652,94,200801,1,400,3,2008
10110,11,-4652,94,200801,1,410,2,2008
10110,11,-4652,94,200801,1,420,6,2008
10110,11,-4652,94,200801,1,430,3,2008
10110,11,-4652,94,200801,1,440,3,2008
10110,11,-4652,94,200801,1,450,1,2008
10110,11,-4652,94,200801,1,460,1,2008
10110,11,-4652,94,200801,1,470,3,2008
10110,11,-4652,94,200801,1,490,4,2008
10110,11,-4652,94,200801,1,500,2,2008
10110,11,-4652,94,200801,1,510,3,2008
10110,11,-4652,94,200801,1,520,1,2008
10110,11,-4652,94,200801,1,650,1,2008
10112,11,-4652,94,200801,1,380,1,2008
10112,11,-4652,94,200801,2,380,1,2008
10112,11,-4652,94,200801,2,390,1,2008
10112,11,-4652,94,200801,1,400,3,2008
10112,11,-4652,94,200801,2,400,1,2008
10112,11,-4652,94,200801,2,410,1,2008
10112,11,-4652,94,200801,2,420,1,2008
10112,11,-4652,94,200801,1,430,1,2008
10112,11,-4652,94,200801,1,470,1,2008
10112,11,-4652,94,200801,2,700,1,2008
10112,11,-4652,94,200801,2,820,1,2008
10112,11,-4652,94,200801,2,840,2,2008
10130,11,-4652,94,200801,2,260,1,2008
10130,11,-4652,94,200801,2,270,1,2008
10130,11,-4652,94,200801,1,280,1,2008
10130,11,-4652,94,200801,2,280,3,2008
10130,11,-4652,94,200801,1,290,1,2008
10130,11,-4652,94,200801,2,300,2,2008
10130,11,-4652,94,200801,1,310,1,2008
10130,11,-4652,94,200801,2,310,6,2008
10130,11,-4652,94,200801,1,320,4,2008
10130,11,-4652,94,200801,2,320,3,2008
10130,11,-4652,94,200801,1,330,1,2008
10130,11,-4652,94,200801,2,330,4,2008
10130,11,-4652,94,200801,1,340,2,2008
10130,11,-4652,94,200801,2,340,3,2008
10130,11,-4652,94,200801,1,350,2,2008
10130,11,-4652,94,200801,2,350,6,2008
10130,11,-4652,94,200801,1,360,3,2008
10130,11,-4652,94,200801,2,360,3,2008
10130,11,-4652,94,200801,1,370,1,2008
10130,11,-4652,94,200801,2,370,9,2008
10130,11,-4652,94,200801,2,380,1,2008
10130,11,-4652,94,200801,1,390,2,2008
10130,11,-4652,94,200801,2,390,3,2008
10130,11,-4652,94,200801,2,400,2,2008
10130,11,-4652,94,200801,2,410,2,2008
10130,11,-4652,94,200801,2,420,1,2008
10130,11,-4652,94,200801,2,430,1,2008
30060,11,-4657,94,200801,2,410,1,2008
30060,11,-4657,94,200801,2,430,1,2008
30060,11,-4652,94,200801,1,340,2,2008
30060,11,-4652,94,200801,1,350,3,2008
30060,11,-4652,94,200801,1,360,1,2008
30060,11,-4652,94,200801,1,370,2,2008
30060,11,-4652,94,200801,1,380,1,2008
30060,11,-4652,94,200801,1,390,1,2008
30060,11,-4652,94,200801,2,390,2,2008
30060,11,-4652,94,200801,2,400,2,2008
30060,11,-4652,94,200801,2,410,1,2008
30060,11,-4652,94,200801,2,430,1,2008
10110,11,-4653,94,200801,2,330,1,2008
10110,11,-4653,94,200801,1,350,1,2008
10110,11,-4653,94,200801,1,370,3,2008
10110,11,-4653,94,200801,2,370,2,2008
10110,11,-4653,94,200801,1,380,2,2008
10110,11,-4653,94,200801,2,390,1,2008
10110,11,-4653,94,200801,1,410,2,2008
10110,11,-4653,94,200801,2,410,2,2008
10110,11,-4653,94,200801,1,420,2,2008
10110,11,-4653,94,200801,2,420,2,2008
10110,11,-4653,94,200801,1,430,3,2008
10110,11,-4653,94,200801,2,430,2,2008
10110,11,-4653,94,200801,1,440,3,2008
10110,11,-4653,94,200801,2,440,1,2008
10110,11,-4653,94,200801,1,450,1,2008
10110,11,-4653,94,200801,2,450,2,2008
10110,11,-4653,94,200801,1,460,1,2008
10110,11,-4653,94,200801,2,460,2,2008
10110,11,-4653,94,200801,2,470,6,2008
10110,11,-4653,94,200801,2,480,2,2008
10110,11,-4653,94,200801,2,490,5,2008
10110,11,-4653,94,200801,2,510,1,2008
10110,11,-4653,94,200801,2,520,1,2008
10110,11,-4653,94,200801,2,530,1,2008
10110,11,-4653,94,200801,2,550,1,2008
10110,11,-4653,94,200801,2,560,1,2008
10110,11,-4653,94,200801,2,570,1,2008
10110,11,-4653,94,200801,2,610,1,2008
10110,11,-4653,94,200801,2,630,1,2008
10110,11,-4653,94,200801,2,650,1,2008
10110,11,-4653,94,200801,2,660,1,2008
10110,11,-4653,94,200801,2,670,1,2008
10130,11,-4653,94,200801,2,220,1,2008
10130,11,-4653,94,200801,1,230,3,2008
10130,11,-4653,94,200801,2,230,3,2008
10130,11,-4653,94,200801,1,240,7,2008
10130,11,-4653,94,200801,2,240,1,2008
10130,11,-4653,94,200801,1,250,5,2008
10130,11,-4653,94,200801,2,250,8,2008
10130,11,-4653,94,200801,1,260,4,2008
10130,11,-4653,94,200801,2,260,4,2008
10130,11,-4653,94,200801,1,270,4,2008
10130,11,-4653,94,200801,2,270,4,2008
10130,11,-4653,94,200801,1,280,3,2008
10130,11,-4653,94,200801,1,290,2,2008
10130,11,-4653,94,200801,2,290,1,2008
10130,11,-4653,94,200801,2,300,1,2008
10130,11,-4653,94,200801,2,310,1,2008
10130,11,-4653,94,200801,1,320,2,2008
10130,11,-4653,94,200801,2,340,1,2008
10130,11,-4653,94,200801,2,390,1,2008
21720,11,-4653,94,200801,1,460,1,2008
21720,11,-4653,94,200801,1,500,1,2008
21720,11,-4653,94,200801,1,540,1,2008
21720,11,-4653,94,200801,1,570,1,2008
21740,11,-4653,94,200801,2,660,1,2008
30060,11,-4653,94,200801,2,320,1,2008
30060,11,-4653,94,200801,1,370,1,2008
30060,11,-4653,94,200801,2,370,1,2008
30060,11,-4653,94,200801,1,380,1,2008
30060,11,-4653,94,200801,1,390,1,2008
30060,11,-4653,94,200801,1,400,1,2008
10110,12,-4654,94,200801,2,360,1,2008
10110,12,-4654,94,200801,1,400,1,2008
10110,12,-4654,94,200801,1,410,1,2008
10110,12,-4654,94,200801,1,440,1,2008
10110,12,-4654,94,200801,1,450,2,2008
10110,12,-4654,94,200801,2,470,1,2008
10110,12,-4654,94,200801,1,480,1,2008
10110,12,-4654,94,200801,2,480,2,2008
10110,12,-4654,94,200801,2,500,1,2008
10110,12,-4654,94,200801,2,510,1,2008
10110,12,-4654,94,200801,2,570,1,2008
10110,12,-4654,94,200801,2,600,1,2008
10110,12,-4654,94,200801,2,620,1,2008
10110,12,-4654,94,200801,2,690,1,2008
10110,12,-4654,94,200801,2,720,1,2008
10110,12,-4654,94,200801,2,740,1,2008
10112,12,-4654,94,200801,2,390,1,2008
10112,12,-4654,94,200801,2,400,1,2008
10112,12,-4654,94,200801,2,420,1,2008
10112,12,-4654,94,200801,2,430,1,2008
10112,12,-4654,94,200801,2,440,1,2008
10112,12,-4654,94,200801,2,450,2,2008
10112,12,-4654,94,200801,2,480,1,2008
10112,12,-4654,94,200801,2,490,2,2008
10112,12,-4654,94,200801,2,510,1,2008
10112,12,-4654,94,200801,2,530,1,2008
10112,12,-4654,94,200801,2,540,1,2008
10112,12,-4654,94,200801,2,550,2,2008
10112,12,-4654,94,200801,2,590,1,2008
10112,12,-4654,94,200801,2,660,1,2008
10112,12,-4654,94,200801,2,700,1,2008
10112,12,-4654,94,200801,2,720,1,2008
10112,12,-4654,94,200801,2,810,1,2008
10115,12,-4654,94,200801,1,670,1,2008
10130,12,-4654,94,200801,2,220,1,2008
10130,12,-4654,94,200801,1,270,1,2008
10130,12,-4654,94,200801,2,270,1,2008
10130,12,-4654,94,200801,1,310,1,2008
10130,12,-4654,94,200801,2,310,2,2008
10130,12,-4654,94,200801,2,320,1,2008
10130,12,-4654,94,200801,1,330,2,2008
10130,12,-4654,94,200801,2,330,2,2008
10130,12,-4654,94,200801,1,340,1,2008
10130,12,-4654,94,200801,2,340,1,2008
10130,12,-4654,94,200801,1,350,3,2008
10130,12,-4654,94,200801,2,350,5,2008
10130,12,-4654,94,200801,1,360,1,2008
10130,12,-4654,94,200801,2,360,1,2008
10130,12,-4654,94,200801,1,370,1,2008
10130,12,-4654,94,200801,2,370,3,2008
10130,12,-4654,94,200801,1,380,3,2008
10130,12,-4654,94,200801,2,380,2,2008
10130,12,-4654,94,200801,1,390,7,2008
10130,12,-4654,94,200801,2,390,2,2008
10130,12,-4654,94,200801,1,400,9,2008
10130,12,-4654,94,200801,2,400,2,2008
10130,12,-4654,94,200801,1,410,12,2008
10130,12,-4654,94,200801,2,410,9,2008
10130,12,-4654,94,200801,1,420,10,2008
10130,12,-4654,94,200801,2,420,3,2008
10130,12,-4654,94,200801,1,430,6,2008
10130,12,-4654,94,200801,2,430,6,2008
10130,12,-4654,94,200801,2,440,1,2008
10130,12,-4654,94,200801,1,450,3,2008
10130,12,-4654,94,200801,2,450,4,2008
10130,12,-4654,94,200801,2,460,1,2008
10130,12,-4654,94,200801,2,470,3,2008
21740,12,-4654,94,200801,1,480,2,2008
21740,12,-4654,94,200801,1,490,1,2008
21740,12,-4654,94,200801,1,510,2,2008
21740,12,-4654,94,200801,2,520,1,2008
21740,12,-4654,94,200801,1,550,1,2008
21740,12,-4654,94,200801,1,560,1,2008
21740,12,-4654,94,200801,2,560,1,2008
30060,12,-4654,94,200801,1,330,3,2008
30060,12,-4654,94,200801,2,330,1,2008
30060,12,-4654,94,200801,1,340,1,2008
30060,12,-4654,94,200801,1,360,1,2008
30060,12,-4654,94,200801,2,360,1,2008
30060,12,-4654,94,200801,1,370,2,2008
30060,12,-4654,94,200801,2,370,1,2008
30060,12,-4654,94,200801,1,380,3,2008
30060,12,-4654,94,200801,1,400,1,2008
10110,12,-4655,94,200801,1,410,1,2008
10110,12,-4655,94,200801,2,460,1,2008
10110,12,-4655,94,200801,2,540,1,2008
10110,12,-4655,94,200801,2,550,1,2008
10110,12,-4655,94,200801,2,570,1,2008
10110,12,-4655,94,200801,2,580,1,2008
10110,12,-4655,94,200801,2,670,1,2008
10112,12,-4655,94,200801,1,410,1,2008
10112,12,-4655,94,200801,2,440,1,2008
10112,12,-4655,94,200801,1,450,1,2008
10112,12,-4655,94,200801,1,460,1,2008
10112,12,-4655,94,200801,1,480,1,2008
10112,12,-4655,94,200801,1,490,3,2008
10112,12,-4655,94,200801,1,510,1,2008
10112,12,-4655,94,200801,2,510,1,2008
10112,12,-4655,94,200801,1,520,2,2008
10112,12,-4655,94,200801,1,550,1,2008
10112,12,-4655,94,200801,1,570,2,2008
10112,12,-4655,94,200801,1,590,1,2008
10112,12,-4655,94,200801,2,660,1,2008
10112,12,-4655,94,200801,2,730,1,2008
10115,12,-4655,94,200801,2,860,1,2008
10112,12,-4655,94,200801,2,760,1,2008
10112,12,-4655,94,200801,2,830,1,2008
10112,12,-4655,94,200801,2,840,1,2008
10115,12,-4655,94,200801,2,910,1,2008
10115,12,-4655,94,200801,2,930,1,2008
10130,12,-4655,94,200801,2,350,1,2008
10130,12,-4655,94,200801,1,370,1,2008
10130,12,-4655,94,200801,2,370,1,2008
10130,12,-4655,94,200801,1,380,1,2008
10130,12,-4655,94,200801,1,390,2,2008
10130,12,-4655,94,200801,2,390,1,2008
10130,12,-4655,94,200801,1,400,2,2008
10130,12,-4655,94,200801,2,400,3,2008
10130,12,-4655,94,200801,1,410,4,2008
10130,12,-4655,94,200801,2,410,4,2008
10130,12,-4655,94,200801,1,420,2,2008
10130,12,-4655,94,200801,2,420,6,2008
10130,12,-4655,94,200801,2,430,16,2008
10130,12,-4655,94,200801,2,440,15,2008
10130,12,-4655,94,200801,2,450,20,2008
10130,12,-4655,94,200801,2,460,8,2008
10130,12,-4655,94,200801,2,470,8,2008
10130,12,-4655,94,200801,2,480,3,2008
10130,12,-4655,94,200801,2,490,1,2008
10110,11,-4656,94,200801,2,310,1,2008
10110,11,-4656,94,200801,1,320,1,2008
10110,11,-4656,94,200801,1,330,1,2008
10110,11,-4656,94,200801,2,330,4,2008
10110,11,-4656,94,200801,2,340,2,2008
10110,11,-4656,94,200801,1,350,1,2008
10110,11,-4656,94,200801,2,350,5,2008
10110,11,-4656,94,200801,2,360,12,2008
10110,11,-4656,94,200801,1,370,1,2008
10110,11,-4656,94,200801,2,370,8,2008
10110,11,-4656,94,200801,1,380,1,2008
10110,11,-4656,94,200801,2,380,6,2008
10110,11,-4656,94,200801,1,390,1,2008
10110,11,-4656,94,200801,2,390,9,2008
10110,11,-4656,94,200801,1,400,1,2008
10110,11,-4656,94,200801,2,400,3,2008
10110,11,-4656,94,200801,1,410,1,2008
10110,11,-4656,94,200801,2,410,2,2008
10110,11,-4656,94,200801,1,420,2,2008
10110,11,-4656,94,200801,2,420,3,2008
10110,11,-4656,94,200801,1,430,1,2008
10110,11,-4656,94,200801,2,430,6,2008
10110,11,-4656,94,200801,2,440,3,2008
10110,11,-4656,94,200801,2,470,4,2008
10110,11,-4656,94,200801,2,480,1,2008
10110,11,-4656,94,200801,2,510,3,2008
10110,11,-4656,94,200801,2,540,1,2008
10110,11,-4656,94,200801,2,550,1,2008
10110,11,-4656,94,200801,2,610,1,2008
10110,11,-4656,94,200801,2,740,1,2008
10130,11,-4656,94,200801,2,220,1,2008
10130,11,-4656,94,200801,1,230,1,2008
10130,11,-4656,94,200801,2,230,2,2008
10130,11,-4656,94,200801,1,240,5,2008
10130,11,-4656,94,200801,2,240,2,2008
10130,11,-4656,94,200801,1,250,5,2008
10130,11,-4656,94,200801,2,250,4,2008
10130,11,-4656,94,200801,1,260,3,2008
10130,11,-4656,94,200801,2,260,3,2008
10130,11,-4656,94,200801,1,270,7,2008
10130,11,-4656,94,200801,2,270,4,2008
10130,11,-4656,94,200801,1,280,3,2008
10130,11,-4656,94,200801,2,280,3,2008
10130,11,-4656,94,200801,1,290,7,2008
10130,11,-4656,94,200801,2,290,7,2008
10130,11,-4656,94,200801,1,300,3,2008
10130,11,-4656,94,200801,2,300,4,2008
10130,11,-4656,94,200801,1,310,3,2008
10130,11,-4656,94,200801,2,310,6,2008
10130,11,-4656,94,200801,1,320,2,2008
10130,11,-4656,94,200801,2,320,8,2008
10130,11,-4656,94,200801,2,330,4,2008
10130,11,-4656,94,200801,2,340,1,2008
10130,11,-4656,94,200801,2,350,4,2008
10130,11,-4656,94,200801,2,360,1,2008
10130,11,-4656,94,200801,2,370,1,2008
10130,11,-4656,94,200801,2,430,1,2008
10130,11,-4656,94,200801,2,440,1,2008
21740,11,-4656,94,200801,1,450,1,2008
21740,11,-4656,94,200801,1,460,2,2008
21740,11,-4656,94,200801,2,460,1,2008
21740,11,-4656,94,200801,1,470,5,2008
21740,11,-4656,94,200801,2,470,1,2008
21740,11,-4656,94,200801,1,480,2,2008
21740,11,-4656,94,200801,2,480,1,2008
21740,11,-4656,94,200801,1,490,11,2008
21740,11,-4656,94,200801,2,490,1,2008
21740,11,-4656,94,200801,1,500,11,2008
21740,11,-4656,94,200801,2,500,3,2008
21740,11,-4656,94,200801,1,510,22,2008
21740,11,-4656,94,200801,2,510,2,2008
21740,11,-4656,94,200801,1,520,12,2008
21740,11,-4656,94,200801,2,520,5,2008
21740,11,-4656,94,200801,1,530,7,2008
21740,11,-4656,94,200801,2,530,7,2008
21740,11,-4656,94,200801,1,540,3,2008
21740,11,-4656,94,200801,2,540,3,2008
21740,11,-4656,94,200801,1,550,3,2008
21740,11,-4656,94,200801,2,550,11,2008
21740,11,-4656,94,200801,1,560,2,2008
21740,11,-4656,94,200801,2,560,3,2008
21740,11,-4656,94,200801,2,570,4,2008
21740,11,-4656,94,200801,2,580,2,2008
21740,11,-4656,94,200801,2,590,1,2008
21740,11,-4656,94,200801,1,600,1,2008
21740,11,-4656,94,200801,2,600,3,2008
21740,11,-4656,94,200801,2,620,1,2008
30060,11,-4656,94,200801,2,360,1,2008
30060,11,-4656,94,200801,1,390,2,2008
30060,11,-4656,94,200801,2,390,1,2008
10110,12,-4665,94,200801,2,610,1,2008
10110,12,-4665,94,200801,2,630,1,2008
10112,12,-4665,94,200801,2,460,1,2008
10112,12,-4665,94,200801,2,490,1,2008
10112,12,-4665,94,200801,1,510,1,2008
10112,12,-4665,94,200801,1,530,1,2008
10112,12,-4665,94,200801,1,540,1,2008
10112,12,-4665,94,200801,2,540,1,2008
10115,12,-4665,94,200801,1,750,1,2008
10115,12,-4665,94,200801,2,880,1,2008
10115,12,-4665,94,200801,2,890,2,2008
10115,12,-4665,94,200801,2,920,1,2008
10115,12,-4665,94,200801,2,930,1,2008
10115,12,-4665,94,200801,2,940,1,2008
10115,12,-4665,94,200801,2,960,1,2008
10110,11,-4658,94,200801,2,340,1,2008
10110,11,-4658,94,200801,1,350,6,2008
10110,11,-4658,94,200801,1,360,3,2008
10110,11,-4658,94,200801,1,370,5,2008
10110,11,-4658,94,200801,2,370,1,2008
10110,11,-4658,94,200801,1,380,12,2008
10110,11,-4658,94,200801,2,380,3,2008
10110,11,-4658,94,200801,1,390,9,2008
10110,11,-4658,94,200801,2,390,5,2008
10110,11,-4658,94,200801,1,400,15,2008
10110,11,-4658,94,200801,2,400,2,2008
10110,11,-4658,94,200801,1,410,19,2008
10110,11,-4658,94,200801,2,410,5,2008
10110,11,-4658,94,200801,1,420,17,2008
10110,11,-4658,94,200801,2,420,5,2008
10110,11,-4658,94,200801,1,430,17,2008
10110,11,-4658,94,200801,2,430,11,2008
10110,11,-4658,94,200801,1,440,10,2008
10110,11,-4658,94,200801,2,440,5,2008
10110,11,-4658,94,200801,1,450,16,2008
10110,11,-4658,94,200801,2,450,7,2008
10110,11,-4658,94,200801,1,460,11,2008
10110,11,-4658,94,200801,2,460,5,2008
10110,11,-4658,94,200801,1,470,5,2008
10110,11,-4658,94,200801,2,470,6,2008
10110,11,-4658,94,200801,1,480,2,2008
10110,11,-4658,94,200801,2,480,8,2008
10110,11,-4658,94,200801,1,490,2,2008
10110,11,-4658,94,200801,2,490,3,2008
10110,11,-4658,94,200801,1,500,2,2008
10110,11,-4658,94,200801,2,500,4,2008
10110,11,-4658,94,200801,1,510,1,2008
10110,11,-4658,94,200801,2,510,7,2008
10110,11,-4658,94,200801,1,520,1,2008
10110,11,-4658,94,200801,2,520,2,2008
10110,11,-4658,94,200801,2,530,3,2008
10110,11,-4658,94,200801,2,540,1,2008
10110,11,-4658,94,200801,2,560,1,2008
10110,11,-4658,94,200801,2,580,1,2008
10110,11,-4658,94,200801,2,590,1,2008
10110,11,-4658,94,200801,2,620,1,2008
10112,11,-4658,94,200801,1,370,2,2008
10112,11,-4658,94,200801,1,380,1,2008
10112,11,-4658,94,200801,1,400,2,2008
10112,11,-4658,94,200801,1,410,2,2008
10112,11,-4658,94,200801,2,410,2,2008
10112,11,-4658,94,200801,2,420,1,2008
10112,11,-4658,94,200801,2,430,1,2008
10112,11,-4658,94,200801,2,440,1,2008
10112,11,-4658,94,200801,1,450,1,2008
10112,11,-4658,94,200801,2,450,1,2008
10112,11,-4658,94,200801,1,480,1,2008
10130,11,-4658,94,200801,2,270,1,2008
10130,11,-4658,94,200801,1,290,2,2008
10130,11,-4658,94,200801,2,300,1,2008
10130,11,-4658,94,200801,1,310,3,2008
10130,11,-4658,94,200801,2,310,1,2008
10130,11,-4658,94,200801,1,320,1,2008
10130,11,-4658,94,200801,2,320,2,2008
10130,11,-4658,94,200801,1,330,3,2008
10130,11,-4658,94,200801,2,330,5,2008
10130,11,-4658,94,200801,1,340,2,2008
10130,11,-4658,94,200801,2,340,3,2008
10130,11,-4658,94,200801,1,350,3,2008
10130,11,-4658,94,200801,2,350,2,2008
10130,11,-4658,94,200801,1,360,1,2008
10130,11,-4658,94,200801,2,360,6,2008
10130,11,-4658,94,200801,1,370,4,2008
10130,11,-4658,94,200801,2,370,7,2008
10130,11,-4658,94,200801,2,380,5,2008
10130,11,-4658,94,200801,1,390,1,2008
10130,11,-4658,94,200801,2,390,1,2008
10130,11,-4658,94,200801,2,400,6,2008
10130,11,-4658,94,200801,1,410,1,2008
10130,11,-4658,94,200801,2,410,2,2008
10130,11,-4658,94,200801,2,420,3,2008
10130,11,-4658,94,200801,2,430,3,2008
10130,11,-4658,94,200801,2,440,1,2008
10130,11,-4658,94,200801,2,450,2,2008
10130,11,-4658,94,200801,2,460,1,2008
10130,11,-4658,94,200801,2,490,1,2008
21740,11,-4658,94,200801,1,440,1,2008
21740,11,-4658,94,200801,1,480,3,2008
21740,11,-4658,94,200801,2,480,1,2008
21740,11,-4658,94,200801,1,490,3,2008
21740,11,-4658,94,200801,2,490,1,2008
21740,11,-4658,94,200801,1,500,4,2008
21740,11,-4658,94,200801,1,510,1,2008
21740,11,-4658,94,200801,2,510,2,2008
21740,11,-4658,94,200801,2,520,3,2008
21740,11,-4658,94,200801,1,530,2,2008
21740,11,-4658,94,200801,2,530,1,2008
21740,11,-4658,94,200801,1,540,4,2008
21740,11,-4658,94,200801,2,540,3,2008
21740,11,-4658,94,200801,1,550,1,2008
21740,11,-4658,94,200801,2,560,1,2008
21740,11,-4658,94,200801,2,570,1,2008
21740,11,-4658,94,200801,2,580,2,2008
21740,11,-4658,94,200801,1,590,1,2008
21740,11,-4658,94,200801,2,620,1,2008
21740,11,-4658,94,200801,2,630,1,2008
30060,11,-4658,94,200801,1,310,1,2008
30060,11,-4658,94,200801,2,330,1,2008
30060,11,-4658,94,200801,1,340,3,2008
30060,11,-4658,94,200801,1,350,1,2008
30060,11,-4658,94,200801,2,350,1,2008
30060,11,-4658,94,200801,1,360,2,2008
30060,11,-4658,94,200801,2,360,3,2008
30060,11,-4658,94,200801,1,370,1,2008
30060,11,-4658,94,200801,2,370,1,2008
30060,11,-4658,94,200801,1,380,4,2008
30060,11,-4658,94,200801,2,390,1,2008
30060,11,-4658,94,200801,1,400,1,2008
30060,11,-4658,94,200801,2,400,1,2008
30060,11,-4658,94,200801,2,410,1,2008
10110,11,-4659,94,200801,1,350,1,2008
10110,11,-4659,94,200801,1,360,1,2008
10110,11,-4659,94,200801,2,360,1,2008
10110,11,-4659,94,200801,1,370,4,2008
10110,11,-4659,94,200801,1,380,1,2008
10110,11,-4659,94,200801,2,380,1,2008
10110,11,-4659,94,200801,1,390,2,2008
10110,11,-4659,94,200801,2,390,3,2008
10110,11,-4659,94,200801,1,400,5,2008
10110,11,-4659,94,200801,2,400,1,2008
10110,11,-4659,94,200801,1,410,10,2008
10110,11,-4659,94,200801,2,410,1,2008
10110,11,-4659,94,200801,1,420,5,2008
10110,11,-4659,94,200801,2,420,2,2008
10110,11,-4659,94,200801,1,430,13,2008
10110,11,-4659,94,200801,2,430,4,2008
10110,11,-4659,94,200801,1,440,9,2008
10110,11,-4659,94,200801,2,440,3,2008
10110,11,-4659,94,200801,1,450,7,2008
10110,11,-4659,94,200801,2,450,6,2008
10110,11,-4659,94,200801,1,460,3,2008
10110,11,-4659,94,200801,2,460,10,2008
10110,11,-4659,94,200801,1,470,3,2008
10110,11,-4659,94,200801,2,470,14,2008
10110,11,-4659,94,200801,1,480,3,2008
10110,11,-4659,94,200801,2,480,13,2008
10110,11,-4659,94,200801,2,490,18,2008
10110,11,-4659,94,200801,2,500,17,2008
10110,11,-4659,94,200801,1,510,1,2008
10110,11,-4659,94,200801,2,510,5,2008
10110,11,-4659,94,200801,1,520,1,2008
10110,11,-4659,94,200801,2,520,6,2008
10110,11,-4659,94,200801,2,530,4,2008
10110,11,-4659,94,200801,2,540,6,2008
10110,11,-4659,94,200801,2,550,1,2008
10110,11,-4659,94,200801,2,560,2,2008
10110,11,-4659,94,200801,2,570,2,2008
10110,11,-4659,94,200801,2,610,1,2008
10110,11,-4659,94,200801,2,630,1,2008
10110,11,-4659,94,200801,2,640,1,2008
10110,11,-4659,94,200801,2,710,1,2008
10110,11,-4659,94,200801,2,730,1,2008
10112,11,-4659,94,200801,2,420,1,2008
10112,11,-4659,94,200801,1,430,1,2008
10112,11,-4659,94,200801,1,450,1,2008
10112,11,-4659,94,200801,1,470,1,2008
10112,11,-4659,94,200801,2,470,1,2008
10112,11,-4659,94,200801,1,490,1,2008
10112,11,-4659,94,200801,2,660,1,2008
10115,11,-4659,94,200801,1,710,2,2008
10115,11,-4659,94,200801,2,800,1,2008
10130,11,-4659,94,200801,1,270,1,2008
10130,11,-4659,94,200801,2,260,1,2008
10130,11,-4659,94,200801,2,280,1,2008
10130,11,-4659,94,200801,1,310,1,2008
10130,11,-4659,94,200801,1,330,1,2008
10130,11,-4659,94,200801,2,350,1,2008
10130,11,-4659,94,200801,2,370,1,2008
10130,11,-4659,94,200801,2,410,1,2008
