year,species_code,length,males,females,unsexed,total
2008,10112,750,0,62762.18561281859,0,62762.18561281859
2008,10112,760,0,61028.54647285611,0,61028.54647285611
2008,10112,770,0,68678.13893021448,0,68678.13893021448
2008,10112,780,3638.0975961720355,27675.445161229003,0,31313.54275740104
2008,10112,790,0,52401.673718335565,0,52401.673718335565
2008,10112,800,0,15543.122961842138,0,15543.122961842138
2008,10112,810,3261.409497930497,34064.1801370768,0,37325.5896350073
2008,10112,820,0,18606.467920472125,0,18606.467920472125
2008,10112,830,0,15457.0264017872,0,15457.0264017872
2008,10112,840,0,17408.082213021695,0,17408.082213021695
2008,10112,850,0,12121.931690433585,0,12121.931690433585
2008,10112,860,0,43497.43138633004,0,43497.43138633004
2008,10112,870,0,23514.14740817561,0,23514.14740817561
2008,10112,880,0,4305.482142020549,0,4305.482142020549
2008,10112,890,0,13627.864951873638,0,13627.864951873638
2008,10112,900,0,3371.108731607946,0,3371.108731607946
2008,10112,930,0,3818.050345013692,0,3818.050345013692
2008,10112,970,0,3371.108731607946,0,3371.108731607946
2008,10115,460,7651.297789845824,0,0,7651.297789845824
2008,10115,470,19878.42462163828,0,0,19878.42462163828
2008,10115,480,3594.967422860826,20171.47194542872,0,23766.439368289546
2008,10115,490,12510.809907738781,3839.304022815712,0,16350.113930554493
2008,10115,500,41012.02518685867,3839.304022815712,0,44851.32920967438
2008,10115,510,24470.012176979002,11808.020637099049,0,36278.03281407805
2008,10115,520,78177.18849439823,38981.868641618916,0,117159.05713601716
2008,10115,530,96658.02708872785,28148.196913075535,0,124806.22400180338
2008,10115,540,76123.71560401411,46841.533627700366,0,122965.2492317145
2008,10115,550,77606.39622538503,60533.676234891616,0,138140.07246027666
2008,10115,560,50417.49342003714,30830.442657513173,0,81247.93607755032
2008,10115,570,43906.56278115551,48640.51490697139,0,92547.0776881269
2008,10115,580,58439.82951197021,69015.68023202094,0,127455.50974399113
2008,10115,590,76424.00364786123,45444.206227812065,0,121868.2098756733
2008,10115,600,47892.40657744393,31998.913702227062,0,79891.32027967098
2008,10115,610,80392.11770275887,38936.28012504368,0,119328.39782780256
2008,10115,620,76940.5826397729,27855.460593186985,0,104796.04323295987
2008,10115,630,97639.20918455474,26964.19792355976,0,124603.40710811451
2008,10115,640,153000.5171799152,23888.185930195912,0,176888.7031101111
2008,10115,650,129860.76114509988,24289.91635377152,0,154150.6774988714
2008,10115,660,223689.0677515293,38118.16734526628,0,261807.2350967956
2008,10115,670,232957.0993855695,27834.506351508287,0,260791.6057370778
2008,10115,680,228914.53962117672,21700.56687287457,0,250615.1064940513
2008,10115,690,261213.1907081024,26264.53352852824,0,287477.72423663066
2008,10115,700,330560.2648923011,23328.66041499942,0,353888.9253073006
2008,10115,710,275013.58257576724,17148.550678818898,0,292162.13325458614
2008,10115,720,216714.38644280907,35353.83851700661,0,252068.22495981568
2008,10115,730,159406.34562742928,7047.02508056863,0,166453.3707079979
2008,10115,740,143550.88140638918,11113.274777584265,0,154664.15618397345
2008,10115,750,54139.67668882231,4224.674469017933,0,58364.35115784024
2008,10115,760,49706.50955556262,6914.361914197536,0,56620.87146976015
2008,10115,770,7762.148699639348,16250.33579773484,0,24012.48449737419
2008,10115,780,19951.394875687998,15800.257074355428,0,35751.65195004342
2008,10115,790,10475.697790922546,30406.347590548066,0,40882.04538147061
2008,10115,800,3978.340898144132,15478.211992520572,0,19456.5528906647
2008,10115,810,12700.559875508468,22390.97467305128,0,35091.53454855975
2008,10115,820,0,31805.47651519802,0,31805.47651519802
2008,10115,830,0,39727.919250923136,0,39727.919250923136
2008,10115,840,0,62212.09050091566,0,62212.09050091566
2008,10115,850,0,63004.98598532558,0,63004.98598532558
2008,10115,860,0,50769.167032465084,0,50769.167032465084
2008,10115,870,0,38221.0558248355,0,38221.0558248355
2008,10115,880,0,65947.15324801316,0,65947.15324801316
2008,10115,890,0,74457.11366011067,0,74457.11366011067
2008,10115,900,0,42602.06848719962,0,42602.06848719962
2008,10115,910,0,61410.88828290924,0,61410.88828290924
2008,10115,920,0,51277.32299852774,0,51277.32299852774
2008,10115,930,0,56729.21305431846,0,56729.21305431846
2008,10115,940,0,43842.237971910945,0,43842.237971910945
2008,10115,950,0,43033.70195624828,0,43033.70195624828
2008,10115,960,0,22858.219814940054,0,22858.219814940054
2008,10115,970,0,19410.38137446092,0,19410.38137446092
2008,10115,980,0,7819.6418918787585,0,7819.6418918787585
2008,10115,990,0,35263.097791817934,0,35263.097791817934
2008,10115,1000,0,11655.267035064828,0,11655.267035064828
2008,10115,1010,0,14448.575618805155,0,14448.575618805155
2008,10115,1020,0,7078.009549830716,0,7078.009549830716
2008,10115,1030,0,6491.791875063496,0,6491.791875063496
2008,10115,1040,0,4528.5987831957855,0,4528.5987831957855
2008,10115,1070,0,3718.6503796551865,0,3718.6503796551865
2008,10115,1100,0,3458.6061388136904,0,3458.6061388136904
2008,10115,1160,0,3841.4628565152125,0,3841.4628565152125
2008,10130,90,0,0,7189.944643929349,7189.944643929349
2008,10130,100,0,10492.647677914309,14379.869691443304,24872.517369357614
2008,10130,110,10597.536499816015,15070.814360939248,90707.40470187215,116375.75556262741
2008,10130,120,10702.245672321838,60310.237280090085,171620.63819655927,242633.1211489712
2008,10130,130,60973.24035932566,122664.53528196471,278611.01594514796,462248.7915864383
2008,10130,140,75746.29805616263,187304.15046323667,155619.49142799966,418669.93994739896
2008,10130,150,113029.58871371872,95115.22095617879,61834.250521381284,269979.0601912788
2008,10130,160,48558.61929210388,81063.4000818478,0,129622.01937395167
2008,10130,170,18219.67120250182,54906.864310663674,3594.9772210685232,76721.51273423401
2008,10130,180,37507.93216491745,93012.23749973663,3594.9772210685232,134115.1468857226
2008,10130,190,42719.19378057266,115100.56837159024,0,157819.7621521629
2008,10130,200,36617.223095689624,61494.857953611885,0,98112.08104930152
2008,10130,210,35091.377460832286,101539.8375789939,7460.433410961932,144091.6484507881
2008,10130,220,44166.92568736511,215582.16675551594,0,259749.09244288102
2008,10130,230,129858.37377985498,270377.72005479794,7460.433410961932,407696.52724561485
2008,10130,240,352251.3242941366,268675.4668298052,3730.216705480966,624657.0078294228
2008,10130,250,510953.8673390674,457826.28240307793,0,968780.1497421453
2008,10130,260,727432.8327141209,727536.300760033,0,1454969.1334741537
2008,10130,270,550627.2946845415,707476.0485816975,0,1258103.343266239
2008,10130,280,645764.110556459,729997.446160106,0,1375761.556716565
2008,10130,290,637089.9658189557,610202.3865975302,0,1247292.3524164858
2008,10130,300,515509.0134014868,747630.5109206513,0,1263139.524322138
2008,10130,310,869638.2380917914,1177761.7329216602,0,2047399.9710134517
2008,10130,320,1242436.2535140112,1082110.7303844548,0,2324546.983898466
2008,10130,330,1141177.0609853968,1344784.180989894,0,2485961.241975291
2008,10130,340,986468.5319064128,2005265.6573473231,0,2991734.1892537363
2008,10130,350,1396598.502221064,2293458.77279774,0,3690057.2750188042
2008,10130,360,1049152.9174183314,2026828.7518127912,0,3075981.669231123
2008,10130,370,931926.3955015634,2044027.3498071227,0,2975953.745308686
2008,10130,380,856604.5015067491,2138699.275891974,0,2995303.777398723
2008,10130,390,769842.4391837686,1940415.775300674,0,2710258.2144844425
2008,10130,400,717249.7065976879,1478255.9645871616,0,2195505.6711848495
2008,10130,410,389430.47503157426,1500984.6513151296,0,1890415.1263467039
2008,10130,420,399687.69800278405,1093607.9535049486,8744.139311695862,1502039.7908194284
2008,10130,430,155523.70659553327,997409.4008312179,0,1152933.1074267512
2008,10130,440,76741.46313575294,649228.0512567201,0,725969.514392473
2008,10130,450,37693.81416357687,528441.7419853495,0,566135.5561489264
2008,10130,460,7213.294163088444,307288.493564978,0,314501.78772806644
2008,10130,470,7902.052467623829,194783.74585464323,0,202685.79832226707
2008,10130,480,0,89115.23262672775,0,89115.23262672775
2008,10130,490,0,9111.65597870637,0,9111.65597870637
2008,10261,280,9059.705134698823,0,0,9059.705134698823
2008,10261,290,3698.5448284749264,13589.557702048234,0,17288.10253052316
2008,10261,300,18119.410269397646,4529.852567349411,0,22649.262836747057
2008,10261,310,4529.852567349411,4529.852567349411,0,9059.705134698823
2008,10261,320,4529.852567349411,4529.852567349411,0,9059.705134698823
2008,10261,330,11415.50033273687,21266.44342866729,0,32681.943761404164
2008,10261,340,22171.81020361482,12720.497219545632,0,34892.30742316045
2008,10261,350,9059.705134698823,21780.202354244455,0,30839.907488943278
2008,10261,360,8691.606839554366,4386.595507492425,0,13078.202347046792
2008,10261,370,4529.852567349411,20825.297087979976,0,25355.149655329387
2008,10261,380,4529.852567349411,29839.217278884105,0,34369.06984623351
2008,10261,390,4529.852567349411,21302.749721112214,0,25832.602288461625
2008,10261,400,0,16353.22718424227,0,16353.22718424227
2008,10261,410,0,21885.1105631335,0,21885.1105631335
2008,10261,420,0,18186.565734658576,0,18186.565734658576
2008,10261,430,0,4529.852567349411,0,4529.852567349411
2008,21720,440,15634.04442690147,0,0,15634.04442690147
2008,21720,450,11083.021784282459,0,0,11083.021784282459
2008,21720,460,7732.879667159017,11362.809322012114,0,19095.68898917113
2008,21720,470,3557.1647648300086,11662.252533484418,0,15219.417298314427
2008,21720,480,26020.839113151305,16442.527788394284,0,42463.36690154559
2008,21720,490,18205.92960300742,19270.23389932974,0,37476.16350233716
2008,21720,500,35266.16384983252,36591.90450919883,0,71858.06835903134
2008,21720,510,36591.15016177844,7594.176327932,0,44185.32648971044
2008,21720,520,14610.58687100797,0,0,14610.58687100797
2008,21720,530,5217.222491997376,15092.495635915751,0,20309.718127913125
2008,21720,540,29708.87900712661,14961.496832969744,0,44670.375840096356
2008,21720,550,3808.022936912813,9634.561911539622,0,13442.584848452436
2008,21720,560,12219.251673158315,4011.033334435156,0,16230.285007593471
2008,21720,570,7905.931607809975,3787.947752396234,0,11693.879360206209
2008,21720,580,17540.59027821312,20943.080586991127,0,38483.67086520425
2008,21720,590,11866.957878268684,16547.63931703882,0,28414.597195307502
2008,21720,600,21457.76616689581,3594.9772210685232,0,25052.743387964336
2008,21720,610,19840.36399934809,15459.157661018082,0,35299.52166036617
2008,21720,620,22769.441542186323,15295.706672549148,0,38065.14821473547
2008,21720,630,24223.912671318434,12377.23904956626,0,36601.15172088469
2008,21720,640,20432.039977231096,25134.648430748355,0,45566.688407979454
2008,21720,650,30464.358072734973,29848.49726742454,0,60312.85534015951
2008,21720,660,28439.83509982618,11056.520708280954,0,39496.35580810714
2008,21720,670,8761.602230206398,8760.361579322827,0,17521.963809529225
2008,21720,680,38613.45856717861,36877.671577167,0,75491.13014434562
2008,21720,690,3830.4635290195974,3978.340898144132,0,7808.80442716373
2008,21720,700,21861.765521141097,19618.880230390063,0,41480.64575153116
2008,21720,710,22788.62796005912,33335.16568196789,0,56123.793642027005
2008,21720,720,16535.30145976759,7670.2431494172815,0,24205.54460918487
2008,21720,730,30970.23692944845,8406.147832561543,0,39376.38476200999
2008,21720,740,9781.955804540508,7969.7772091177685,0,17751.733013658275
2008,21720,750,13413.662564982349,5904.345206058656,0,19318.007771041004
2008,21720,760,11651.248169915121,9158.244541570271,0,20809.492711485393
2008,21720,770,5904.345206058656,3730.216705480966,0,9634.561911539622
2008,21720,780,3920.5805931158043,7657.194728048226,0,11577.77532116403
2008,21720,790,18544.561442225433,9863.941404138335,0,28408.502846363765
2008,21720,800,0,3678.8538299040943,0,3678.8538299040943
2008,21720,810,3730.216705480966,4386.595507492425,0,8116.812212973391
2008,21720,820,7339.645914750903,5904.345206058656,0,13243.99112080956
2008,21720,840,0,7357.7076598081885,0,7357.7076598081885
2008,21720,850,3594.9772210685232,0,0,3594.9772210685232
2008,21720,870,0,4052.399934217172,0,4052.399934217172
2008,21720,880,11650.986640687945,0,0,11650.986640687945
2008,21720,890,0,10290.940713551081,0,10290.940713551081
2008,21720,990,4386.595507492425,0,0,4386.595507492425
2008,21740,130,0,0,5085.827150462843,5085.827150462843
2008,21740,140,0,3432.931872355982,0,3432.931872355982
2008,21740,220,0,4285.58520030607,0,4285.58520030607
2008,21740,240,6598.265285577304,0,0,6598.265285577304
2008,21740,250,6598.265285577304,4883.571400010324,0,11481.836685587628
2008,21740,260,10271.8610203935,3673.595734816196,0,13945.456755209696
2008,21740,270,7292.643676225253,18249.204816713358,0,25541.84849293861
2008,21740,280,19891.38778532273,7968.09609447586,0,27859.48387979859
2008,21740,290,7314.840144630325,4562.3012041783395,0,11877.141348808665
2008,21740,300,6598.265285577304,14192.491835362578,0,20790.75712093988
2008,21740,310,19367.177081689166,7289.481386457338,0,26656.658468146503
2008,21740,320,3978.340898144132,0,0,3978.340898144132
2008,21740,330,4404.646791402311,0,0,4404.646791402311
2008,21740,340,4529.852567349411,0,0,4529.852567349411
2008,21740,350,3978.340898144132,4562.3012041783395,0,8540.642102322472
2008,21740,360,7976.660308341943,0,0,7976.660308341943
2008,21740,370,3830.4635290195974,3653.714190777377,0,7484.177719796975
2008,21740,380,12118.43606849322,7956.681796288264,0,20075.117864781485
2008,21740,390,13196.530571154608,15893.559590306339,0,29090.090161460947
2008,21740,400,7594.226549785274,3557.1647648300086,0,11151.391314615283
2008,21740,410,14588.342212068674,15303.873265920656,0,29892.21547798933
2008,21740,420,7632.055088921509,25444.16353849638,0,33076.21862741789
2008,21740,430,31458.059064312794,60209.81144769089,0,91667.87051200369
2008,21740,440,109777.6787713536,129747.92026578991,0,239525.59903714352
2008,21740,450,84247.74636551824,10271.8610203935,0,94519.60738591175
2008,21740,460,342292.38728522346,84423.33651096777,0,426715.7237961912
2008,21740,470,454579.63817835157,383686.2571925161,0,838265.8953708677
2008,21740,480,712057.041941052,539205.2200754321,0,1251262.262016484
2008,21740,490,709448.8782910465,1017697.4054996452,0,1727146.2837906918
2008,21740,500,798824.3277155185,1276593.0226491236,0,2075417.3503646422
2008,21740,510,836456.1383267279,1054314.4198971782,0,1890770.5582239062
2008,21740,520,713206.1033524921,1542239.6501497068,0,2255445.753502199
2008,21740,530,471382.37418573553,1440045.7598846306,0,1911428.1340703662
2008,21740,540,432112.195912559,1205826.9435490419,0,1637939.139461601
2008,21740,550,373534.54003490537,1716679.388970235,0,2090213.9290051404
2008,21740,560,169540.15097753468,1190579.633171102,0,1360119.7841486367
2008,21740,570,86212.27156756617,1221598.1873878783,0,1307810.4589554444
2008,21740,580,148202.69367332605,977701.980199325,0,1125904.673872651
2008,21740,590,106938.73800728154,885917.6761586699,0,992856.4141659514
2008,21740,600,63436.530816902894,739428.5646203919,0,802865.0954372948
2008,21740,610,141299.3112929961,600949.6933323694,0,742249.0046253655
2008,21740,620,22933.39559656107,396763.2345542398,0,419696.63015080086
2008,21740,630,16679.24648256021,562852.4373582003,0,579531.6838407606
2008,21740,640,27690.791241543215,226432.15227281596,0,254122.94351435918
2008,21740,650,3594.9772210685232,161950.69017654273,0,165545.66739761125
2008,21740,660,8553.516106910069,156898.28059188605,0,165451.79669879613
2008,21740,670,0,104394.07205955179,0,104394.07205955179
2008,21740,680,12531.8570050542,49968.25415318522,0,62500.111158239415
2008,21740,690,0,63137.99061530674,0,63137.99061530674
2008,21740,700,0,37210.70208026595,0,37210.70208026595
2008,21740,710,0,15673.522346147394,0,15673.522346147394
2008,21740,720,0,7461.54348721243,0,7461.54348721243
2008,21740,730,0,7575.895504792468,0,7575.895504792468
2008,21740,740,0,3787.947752396234,0,3787.947752396234
2008,21740,760,0,13111.823851065288,0,13111.823851065288
2008,30060,80,0,0,22457.781592741212,22457.781592741212
2008,30060,90,0,0,13148.542807778462,13148.542807778462
2008,30060,100,0,0,16987.846830594175,16987.846830594175
2008,30060,110,0,0,3839.304022815712,3839.304022815712
2008,30060,140,4386.595507492425,0,9309.23878496275,13695.834292455174
2008,30060,150,0,0,3839.304022815712,3839.304022815712
2008,30060,160,0,9309.23878496275,3839.304022815712,13148.542807778462
2008,30060,170,18618.4775699255,0,0,18618.4775699255
2008,30060,180,22293.428772859552,9309.23878496275,0,31602.667557822304
2008,30060,190,3911.7790749351593,3911.7790749351593,0,7823.558149870319
2008,30060,200,0,18618.4775699255,0,18618.4775699255
2008,30060,210,39445.62842333539,34056.15421048604,0,73501.78263382142
2008,30060,220,41062.60403477391,26297.085615556924,0,67359.68965033084
2008,30060,230,26205.207847794714,18618.4775699255,0,44823.68541772021
2008,30060,240,28071.53908159187,11423.042568611398,0,39494.58165020327
2008,30060,250,7694.579039987919,9309.23878496275,0,17003.817824950667
2008,30060,260,36275.77636019358,19301.584657492207,0,55577.36101768579
2008,30060,270,0,26772.65036736585,0,26772.65036736585
2008,30060,280,338095.8595552006,17040.379102300998,0,355136.2386575016
2008,30060,290,193135.39096845855,11164.07218969423,0,204299.4631581528
2008,30060,300,365712.49800593714,184987.35024053967,0,550699.8482464768
2008,30060,310,529179.3665685871,259461.2605202417,0,788640.627088829
2008,30060,320,1214628.078433127,572637.1057154885,0,1787265.1841486155
2008,30060,330,1749249.8932213865,790214.7693320869,0,2539464.6625534734
2008,30060,340,5178334.947381325,2003360.0019945144,0,7181694.94937584
2008,30060,350,5407229.378328594,3267731.8148008273,0,8674961.19312942
2008,30060,360,5447026.315018683,2329925.1170083797,0,7776951.432027062
2008,30060,370,8323623.197285608,2689768.3496768423,7575.895504792468,11020967.442467242
2008,30060,380,10760919.485514754,5201370.838615758,3787.947752396234,15966078.271882908
2008,30060,390,10168521.987685233,6767561.343827495,7575.895504792468,16943659.227017522
2008,30060,400,7012141.282075096,9202083.11136472,22727.686514377405,16236952.079954194
2008,30060,410,4334547.784724035,7823595.424047587,3787.947752396234,12161931.15652402
2008,30060,420,1453811.0424526304,6670620.841157207,30303.582019169873,8154735.465629008
2008,30060,430,631260.7843882213,6399744.053722229,30303.582019169873,7061308.42012962
2008,30060,440,563318.6010007825,4772694.574735083,37879.47752396234,5373892.653259827
2008,30060,450,100469.77875678752,2938325.962537931,30303.582019169873,3069099.3233138886
2008,30060,460,96549.19816367171,1286842.6751805549,18939.73876198117,1402331.6121062078
2008,30060,470,3920.5805931158043,1120248.6142860397,18939.73876198117,1143108.9336411366
2008,30060,480,0,658135.6159421322,11363.843257188702,669499.4591993209
2008,30060,490,75730.28265815575,80150.83991143374,0,155881.1225695895
2008,30060,500,0,75730.28265815575,0,75730.28265815575
2010,10110,170,0,4191.853217721466,0,4191.853217721466
2010,10110,230,0,5448.630502471627,0,5448.630502471627
2010,10110,250,0,16679.462693909307,0,16679.462693909307
2010,10110,260,18390.47439404681,17859.40644159067,0,36249.88083563748
2010,10110,270,5448.630502471627,4191.853217721466,0,9640.483720193093
2010,10110,280,0,40053.50191036734,0,40053.50191036734
2010,10110,290,10200.280352272603,19356.678300087693,0,29556.958652360296
2010,10110,300,87480.06817247983,73920.29651156948,0,161400.3646840493
2010,10110,310,105554.6381823745,198903.22516694685,0,304457.86334932136
2010,10110,320,136466.10730744482,129339.76519367915,0,265805.87250112393
2010,10110,330,72142.95695876658,220932.90079393715,0,293075.8577527037
2010,10110,340,174935.99893498758,199311.72933846238,0,374247.72827345
2010,10110,350,425884.6652541962,342777.54939781496,0,768662.2146520112
2010,10110,360,512337.8942619915,430620.19596019894,0,942958.0902221904
2010,10110,370,495618.42733198486,670454.2177861895,0,1166072.6451181744
2010,10110,380,795256.718692458,1017383.7222513295,0,1812640.4409437876
2010,10110,390,1287437.1186686999,926029.9748663404,0,2213467.0935350405
2010,10110,400,1565247.6390531927,1325988.2782544834,0,2891235.9173076763
2010,10110,410,2424509.6048880494,1172084.617715284,0,3596594.2226033336
2010,10110,420,2817968.2833618405,2183560.1606798335,0,5001528.444041675
2010,10110,430,2684318.109973346,1782157.5292897832,0,4466475.63926313
2010,10110,440,1801790.8445012043,2611252.2359612123,0,4413043.080462417
2010,10110,450,1273607.8775343166,3221161.872524218,0,4494769.750058535
2010,10110,460,847357.8299615947,3547193.2697049486,0,4394551.099666543
2010,10110,470,735821.7411373812,3127441.182034506,0,3863262.923171887
2010,10110,480,376100.8247631083,2837507.491833629,0,3213608.3165967376
2010,10110,490,339395.3117315351,3064945.940228736,0,3404341.251960271
2010,10110,500,153855.98321002422,2903106.7941931006,0,3056962.7774031246
2010,10110,510,8051.225223652115,3000496.537934584,0,3008547.763158236
2010,10110,520,75830.02418329069,2861665.017785132,0,2937495.041968423
2010,10110,530,7927.765110872306,2296344.4229726577,0,2304272.1880835304
2010,10110,540,0,2278710.2422742373,0,2278710.2422742373
2010,10110,550,5125.994902622768,1450665.807944428,0,1455791.8028470506
2010,10110,560,0,1145806.1152602204,0,1145806.1152602204
2010,10110,570,2487.031773477728,921794.0979573289,0,924281.1297308067
2010,10110,580,0,736219.5116374166,0,736219.5116374166
2010,10110,590,0,811267.8985390955,0,811267.8985390955
2010,10110,600,0,930367.6932884331,0,930367.6932884331
2010,10110,610,4033.124205081877,379283.31065000995,0,383316.43485509185
2010,10110,620,0,489621.7507289996,0,489621.7507289996
2010,10110,630,0,394478.41954689234,0,394478.41954689234
2010,10110,640,0,248674.55728647957,0,248674.55728647957
2010,10110,650,2303.6868476710033,176776.26485904606,0,179079.95170671705
2010,10110,660,0,234758.7678925929,0,234758.7678925929
2010,10110,670,0,193050.87054334904,0,193050.87054334904
2010,10110,680,0,104162.53985796536,0,104162.53985796536
2010,10110,690,0,192906.00603600105,0,192906.00603600105
2010,10110,700,0,126180.61741714898,0,126180.61741714898
2010,10110,710,0,93144.79224566401,0,93144.79224566401
2010,10110,720,0,99161.51605924866,0,99161.51605924866
2010,10110,730,0,37019.992303663,0,37019.992303663
2010,10110,740,0,14223.506162504407,0,14223.506162504407
2010,10110,750,0,11262.133879940608,0,11262.133879940608
2010,10110,760,0,24143.919376485832,0,24143.919376485832
2010,10110,770,0,25304.693087378262,0,25304.693087378262
2010,10110,780,0,5316.164822659363,0,5316.164822659363
2010,10110,790,0,20982.758333944472,0,20982.758333944472
2010,10110,800,0,8499.975813566592,0,8499.975813566592
2010,10110,810,0,2251.952137616947,0,2251.952137616947
2010,10110,850,0,7935.662275949355,0,7935.662275949355
2010,10112,100,0,3056.7334765136284,0,3056.7334765136284
2010,10112,210,5638.07885990734,0,0,5638.07885990734
2010,10112,240,3846.300554612299,4751.649849800976,0,8597.950404413275
2010,10112,250,4162.14830049916,0,0,4162.14830049916
2010,10112,260,0,4162.14830049916,0,4162.14830049916
2010,10112,270,4913.141443507603,4162.14830049916,0,9075.289744006763
2010,10112,280,16355.429685541854,0,0,16355.429685541854
2010,10112,290,9583.92935843459,0,0,9583.92935843459
2010,10112,300,20431.55921427504,0,0,20431.55921427504
2010,10112,310,17545.373835115628,4162.14830049916,0,21707.522135614785
2010,10112,320,56887.02056109854,11480.374472346546,0,68367.3950334451
2010,10112,330,35718.23486202224,0,0,35718.23486202224
2010,10112,340,64276.826827820434,20513.229426596212,0,84790.05625441665
2010,10112,350,58309.01102730025,20797.042148094944,0,79106.0531753952
2010,10112,360,87455.24856585482,13713.445520079875,0,101168.6940859347
2010,10112,370,130013.76249100988,21445.5122835968,0,151459.2747746067
2010,10112,380,190355.99596418694,54488.703829993305,0,244844.69979418025
2010,10112,390,214015.2153650464,40241.709324256015,0,254256.92468930242
2010,10112,400,389940.53743581846,144378.69278502685,0,534319.2302208453
2010,10112,410,576309.6462392425,167527.6266478477,0,743837.2728870903
2010,10112,420,805133.3592195233,249450.90477730753,0,1054584.2639968307
2010,10112,430,1130213.3938978028,314160.48578302853,0,1444373.8796808315
2010,10112,440,1058226.9581369492,395334.11001975427,0,1453561.0681567036
2010,10112,450,1182385.5052853236,428250.5743082235,0,1610636.0795935472
2010,10112,460,1082990.8505272514,789875.7317466417,0,1872866.582273893
2010,10112,470,817233.763896407,697590.1065165435,0,1514823.8704129504
2010,10112,480,679262.4644314566,846149.2024148151,0,1525411.6668462716
2010,10112,490,479252.8697663658,598144.0527186919,0,1077396.9224850577
2010,10112,500,539263.0013758853,460970.79110625136,0,1000233.7924821366
2010,10112,510,330471.7223617232,498423.641283557,0,828895.3636452801
2010,10112,520,339172.23984635586,392858.2659004464,0,732030.5057468022
2010,10112,530,283372.8270078629,351953.78048857476,0,635326.6074964377
2010,10112,540,290770.60661988397,310206.42295598215,0,600977.0295758661
2010,10112,550,223718.52850751686,313328.3135176802,0,537046.8420251971
2010,10112,560,318688.53611481533,151685.7523973282,0,470374.28851214354
2010,10112,570,194694.55379920738,178270.86535418007,0,372965.4191533874
2010,10112,580,256894.33184569905,212905.80928391853,0,469800.1411296176
2010,10112,590,130259.40333004849,117176.43704899587,0,247435.84037904436
2010,10112,600,122747.54719704161,170307.90590408625,0,293055.4531011279
2010,10112,610,101389.81141085275,118303.82164161837,0,219693.63305247112
2010,10112,620,74819.31314773632,92392.50049753414,0,167211.81364527045
2010,10112,630,39413.01363526938,95434.39026435466,0,134847.40389962404
2010,10112,640,17794.268965722797,118134.66568348945,0,135928.93464921226
2010,10112,650,8632.708329697958,58339.118331499776,0,66971.82666119773
2010,10112,660,11809.704226353673,90120.59975607229,0,101930.30398242596
2010,10112,670,18934.82801141608,81204.1255116925,0,100138.95352310859
2010,10112,680,5253.470515683666,102692.08340510247,0,107945.55392078614
2010,10112,690,0,66533.04032509576,0,66533.04032509576
2010,10112,700,0,104076.56935474915,0,104076.56935474915
2010,10112,710,0,82226.24092015215,0,82226.24092015215
2010,10112,720,0,34041.21104880132,0,34041.21104880132
2010,10112,730,0,52115.89273141718,0,52115.89273141718
2010,10112,740,0,31361.807691008955,0,31361.807691008955
2010,10112,750,0,59404.35564459994,0,59404.35564459994
2010,10112,760,0,51436.530778228815,0,51436.530778228815
2010,10112,770,0,47784.27124416603,0,47784.27124416603
2010,10112,780,0,56511.409477528236,0,56511.409477528236
2010,10112,790,0,32985.13839578018,0,32985.13839578018
2010,10112,800,0,34468.28101700762,0,34468.28101700762
2010,10112,810,0,24719.59179603718,0,24719.59179603718
2010,10112,820,0,35075.828782111486,0,35075.828782111486
2010,10112,830,0,33428.19961457439,0,33428.19961457439
2010,10112,840,0,29704.324715500497,0,29704.324715500497
2010,10112,850,0,15655.585651001378,0,15655.585651001378
2010,10112,860,0,11266.773589344495,0,11266.773589344495
2010,10112,870,0,6615.788190815115,0,6615.788190815115
2010,10112,880,0,3509.265398706086,0,3509.265398706086
2010,10112,890,0,2575.7281426283444,0,2575.7281426283444
2010,10115,70,3700.872476869899,0,0,3700.872476869899
2010,10115,140,5321.626284433103,0,0,5321.626284433103
2010,10115,150,5321.626284433103,0,0,5321.626284433103
2010,10115,320,0,4994.572484652184,0,4994.572484652184
2010,10115,340,5602.0972979494545,5602.0972979494545,0,11204.194595898909
2010,10115,350,5602.0972979494545,0,0,5602.0972979494545
2010,10115,360,3658.9161110861,0,0,3658.9161110861
2010,10115,370,0,5321.626284433103,0,5321.626284433103
2010,10115,380,0,5471.44807053461,0,5471.44807053461
2010,10115,390,0,8826.741660468131,0,8826.741660468131
2010,10115,400,3468.0055326870292,8462.578017339214,0,11930.583550026244
2010,10115,410,0,3468.0055326870292,0,3468.0055326870292
2010,10115,420,0,5305.282778057057,0,5305.282778057057
2010,10115,430,5321.626284433103,3798.371452882447,0,9119.99773731555
2010,10115,440,5358.7361277811015,0,0,5358.7361277811015
2010,10115,480,3293.5105240589637,5638.07885990734,0,8931.589383966304
2010,10115,510,7460.440893022535,0,0,7460.440893022535
2010,10115,520,11778.2812847798,0,0,11778.2812847798
2010,10115,530,11395.114358647343,0,0,11395.114358647343
2010,10115,560,39465.31366855431,16925.781984336645,0,56391.09565289095
2010,10115,570,18527.05211786942,4033.124205081877,0,22560.1763229513
2010,10115,580,61309.74522418275,4033.124205081877,0,65342.869429264625
2010,10115,590,105029.4191259912,21085.31087716296,0,126114.73000315417
2010,10115,600,98987.10395745902,27223.463838553627,0,126210.56779601265
2010,10115,610,219537.56834680255,26865.862113012787,0,246403.43045981534
